DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
20,2023,BAC,Bank of America Corp,3180151.0,38330.0,291646.0,1923827.0,627971.0,3978.0,1038878.0,871407.0,26515.0,56931.0,41650.0,5630.0,2023,Optimal,0.03267057,0.0,0.016335285,0.96732943,1.0,0.983664715,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
22,2023,BANF,BancFirst Corp,12372.042,199.986,1433.891,10700.122,95.289,61.554,7656.645,1568.239,212.465,424.456,185.408,68.315,2023,Optimal,0.050642985,0.0,0.0253214925,0.949357015,1.0,0.9746785075,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
23,2023,BANR,Banner Corp,15670.391,244.563,1652.691,13029.497,713.8,23.35,10810.455,3456.866,183.624,576.005,44.409,30.128,2023,Optimal,0.084698485,0.0,0.0423492425,0.915301515,1.0,0.9576507575,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
32,2023,BHLB,Berkshire Hills Bancorp Inc,12430.821,159.281,1012.221,10633.384,568.293,33.323,9039.686,1601.286,69.598,369.047,42.782,24.008,2023,Optimal,0.055012414,0.029543869,0.0422781415,0.944987586,0.9426078482139938,0.9577218585,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
39,2023,BMBN,Benchmark Bankshares Inc,1162.325,18.586,98.692,1053.629,1.948,0.54,892.227,118.74,15.38,44.741,9.359,2.119,2023,Optimal,0.01229361,0.0,0.006146805,0.98770639,1.0,0.993853195,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
40,2023,BMRC,Bank of Marin Bancorp,3803.903,43.448,439.062,3290.075,49.204,2.887,2073.72,1477.226,19.895,102.761,4.989,7.992,2023,Optimal,0.046211011,0.0,0.0231055055,0.953788989,1.0,0.9768944945,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
42,2023,BOH,Bank of Hawaii Corp,23733.296,234.079,1414.242,21055.045,805.373,12.647,13905.087,7468.54,171.202,497.025,176.609,11.747,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
44,2023,BOTJ,Bank of the James Financial Group Inc,969.371,18.311,60.039,878.459,19.932,1.199,609.333,221.673,8.704,29.74,12.867,0.391,2023,Optimal,0.010722943,0.032221126,0.0214720345,0.989277057,0.9375693343443544,0.9785279655,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
45,2023,BPOP,Popular Inc,70758.155,778.045,5146.953,63618.243,1231.056,528.567,33333.162,25111.325,541.342,2131.524,650.724,438.027,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
46,2023,BPRN,Princeton Bancorp Inc,1916.497,23.386,240.211,1635.741,24.28,0.266,1548.335,92.955,25.765,65.016,17.121,6.708,2023,Optimal,0.0642749,0.0,0.03213745,0.9357251,1.0,0.96786255,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
51,2023,BUSE,First Busey Corp,12283.415,162.597,1271.981,10291.156,523.579,16.59,7651.034,2970.011,122.565,319.451,122.384,7.941,2023,Optimal,0.075534336,0.0,0.037767168,0.924465664,1.0,0.962232832,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
52,2023,BWB,Bridgewater Bancshares Inc,4611.99,36.538,425.515,3709.948,412.538,0.639,3717.709,621.201,39.96,105.174,6.493,0.919,2023,Optimal,0.086764392,0.0,0.043382196,0.913235608,1.0,0.956617804,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
57,2023,CARE,Carter Bankshares Inc,4512.539,55.856,351.243,3721.915,401.128,15.038,3505.91,800.629,23.384,122.31,18.278,311.998,2023,Optimal,0.091737615,0.0,0.0458688075,0.908262385,1.0,0.9541311925,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
59,2023,CASH,Pathward Financial Inc,7535.543,184.318,650.625,6589.182,75.706,30.92,4366.116,1872.407,163.615,387.861,316.599,57.976,2023,Optimal,0.041203389,0.0,0.0206016945,0.958796611,1.0,0.9793983055,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
60,2023,CATY,Cathay General Bancorp,23081.534,154.149,2736.575,19325.447,709.72,84.501,19537.42,1662.722,354.124,741.746,68.292,93.279,2023,Optimal,0.0099214281,0.0,0.00496071405,0.9900785719,1.0,0.99503928595,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
63,2023,CBFV,CB Financial Services Inc,1456.091,21.212,139.834,1267.159,36.463,5.799,1110.396,207.095,22.55,44.553,24.012,2.402,2023,Optimal,0.050572783,0.0,0.0252863915,0.949427217,1.0,0.9747136085,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
64,2023,CBKM,Consumers Bancorp Inc,1060.024,14.02,55.484,952.533,36.094,0.44,710.362,289.129,10.674,33.715,4.747,0.228,2023,Optimal,0.0,0.028723391,0.0143616955,1.0,0.9441572122277134,0.9856383045,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
65,2023,CBNK,Capital Bancorp Inc,2226.176,48.754,254.86,1895.996,52.853,9.756,1903.288,212.682,35.871,141.526,24.975,16.042,2023,Optimal,0.068896804,0.0,0.034448402,0.931103196,1.0,0.965551598,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
68,2023,CCB,Coastal Financial Corp,3753.366,65.967,294.978,3360.363,53.858,33.175,3026.092,160.591,44.579,238.727,207.175,53.839,2023,Optimal,0.019438887,0.0,0.0097194435,0.980561113,1.0,0.9902805565,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
69,2023,CCBG,Capital City Bank Group,4304.477,93.787,440.625,3701.822,115.934,2.728,2733.918,966.374,52.258,158.988,71.61,6.243,2023,Optimal,0.057896276,0.0056352693,0.03176577265,0.942103724,0.98879261801563,0.96823422735,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
74,2023,CFFI,C&F Financial Corp,2438.498,54.876,217.516,2066.13,118.337,1.541,1742.139,465.369,23.604,97.707,29.615,1.944,2023,Optimal,0.073374113,0.0,0.0366870565,0.926625887,1.0,0.9633129435,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
76,2023,CFG,Citizens Financial Group Inc,221964.0,2532.0,24342.0,177342.0,14949.0,960.0,145959.0,40003.0,1608.0,6241.0,1983.0,1378.0,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
77,2023,CFR,Cullen/Frost Bankers Inc,50845.038,663.024,3716.447,41920.568,4680.398,38.797,18824.251,20197.799,597.973,1558.664,428.542,61.632,2023,Optimal,0.084245518,0.0,0.042122759,0.915754482,1.0,0.957877241,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
80,2023,CHMG,Chemung Financial Corp,2710.529,34.2,195.241,2429.427,40.797,8.373,1972.664,593.322,25.0,74.457,24.549,10.738,2023,Optimal,0.014607132,0.031817776,0.023212454,0.985392868,0.9383267535410243,0.976787546,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
98,2023,CYFL,Century Financial Corp,474.291,7.853,50.047,415.98,5.683,0.695,218.629,156.612,8.002,18.223,5.178,1.02,2023,Optimal,0.023600942,0.021592538,0.02259674,0.976399058,0.9577276904502996,0.97740326,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
106,2023,EBC,Eastern Bankshares Inc,21133.278,253.037,2974.855,17596.217,103.833,38.604,13948.36,4863.146,232.177,550.409,-237.753,52.557,2023,Optimal,0.077265789,0.0,0.0386328945,0.922734211,1.0,0.9613671055,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
109,2023,EFSC,Enterprise Financial Services Corp,14518.59,164.566,1716.068,12176.371,482.448,10.25,10884.118,2434.902,194.059,562.592,68.725,49.464,2023,Optimal,0.069666892,0.0,0.034833446,0.930333108,1.0,0.965166554,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
112,2023,EMYB,Embassy Bancorp Inc,1656.496,13.772,105.655,1476.233,56.825,2.374,1254.039,278.518,12.656,39.039,2.629,0.366,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
115,2023,EQFN,Equitable Financial Corp,481.049,8.181,44.979,412.27,18.573,0.554,425.938,32.732,3.588,15.091,4.809,0.711,2023,Optimal,0.045542344,0.0,0.022771172,0.954457656,1.0,0.977228828,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
116,2023,ESQ,Esquire Financial Holdings Inc,1616.876,32.481,198.555,1407.299,2.183,0.004,1207.413,202.036,41.011,83.773,29.751,11.009,2023,Optimal,0.049834171,0.0,0.0249170855,0.950165829,1.0,0.9750829145,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
117,2023,EWBC,East West Bancorp Inc,69612.884,508.538,6950.834,56092.438,4755.364,99.796,52210.782,9224.188,1161.161,2312.254,295.264,114.015,2023,Optimal,0.018500282,0.0,0.009250141,0.981499718,1.0,0.990749859,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
123,2023,FBP,First BanCorp (Puerto Rico),18909.549,222.855,1497.609,16555.985,733.119,129.158,12185.483,5631.64,302.864,797.11,132.694,125.906,2023,Optimal,0.029340523,0.0,0.0146702615,0.970659477,1.0,0.9853297385,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
127,2023,FCBC,First Community Bancshares Inc,3268.545,49.887,503.294,2722.325,1.739,17.399,2572.298,280.961,48.02,127.684,37.452,19.652,2023,Optimal,0.088292626,0.0,0.044146313,0.911707374,1.0,0.955853687,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
128,2023,FCCO,First Community Corp,1827.688,25.864,131.059,1511.001,171.253,5.831,1134.019,506.196,11.843,48.892,10.421,0.864,2023,Optimal,0.097140204,0.0,0.048570102,0.902859796,1.0,0.951429898,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
133,2023,FFBB,FFB Bancorp,1364.326,20.162,130.7,1145.17,75.251,6.373,924.713,333.13,33.558,63.532,25.045,6.006,2023,Optimal,0.084873424,0.032007911,0.0584406675,0.915126576,0.9379696402346668,0.9415593325,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
135,2023,FFDF,FFD Financial Corp,733.462,7.651,59.983,642.979,22.041,0.339,567.81,42.116,11.116,23.628,2.8,0.463,2023,Optimal,0.01913751,0.0,0.009568755,0.98086249,1.0,0.990431245,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
137,2023,FFIN,First Financial Bankshares Inc,13105.594,131.915,1498.9,11138.3,404.081,24.325,7148.791,4732.762,198.977,383.809,108.003,35.096,2023,Optimal,0.049558897,0.016817395,0.033188146,0.950441103,0.9669215041310344,0.966811854,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
142,2023,FHB,First Hawaiian Inc,24926.474,225.755,2486.066,21332.657,563.832,11.996,14353.497,6329.385,234.983,636.127,200.815,18.595,2023,Optimal,0.02382335,0.0,0.011911675,0.97617665,1.0,0.988088325,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
147,2023,FITB,Fifth Third Bancorp,214574.0,2694.0,19172.0,168912.0,20035.0,539.0,114655.0,51034.0,2349.0,5827.0,2881.0,689.0,2023,Optimal,0.010928485,0.028369094,0.0196487895,0.989071515,0.9448270194708904,0.9803512105,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
154,2023,FMCB,Farmers & Merchants Bancorp,5308.928,70.883,549.755,4668.095,13.11,1.444,3654.689,1015.299,88.314,215.385,14.914,0.873,2023,Optimal,0.032856926,0.0,0.016428463,0.967143074,1.0,0.983571537,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
158,2023,FNLC,First Bancorp Inc/ME (The),2946.698,21.942,243.079,2599.662,70.304,1.755,2129.454,670.673,29.518,65.207,15.437,2.178,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
159,2023,FNRN,First Northern Community Bancorp,1871.832,25.914,159.245,1692.444,4.585,8.579,1069.061,582.875,21.554,66.539,7.845,8.334,2023,Optimal,0.011667358,0.0,0.005833679,0.988332642,1.0,0.994166321,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
163,2023,FRAF,Franklin Financial Services Corp,1836.039,28.813,132.136,1537.978,154.477,0.12,1256.985,475.305,13.598,53.637,14.851,0.147,2023,Optimal,0.085066811,0.0,0.0425334055,0.914933189,1.0,0.9574665945,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
167,2023,FRST,Primis Financial Corp,3856.546,58.765,397.593,3270.155,160.718,38.845,3219.414,254.316,-7.832,98.711,45.25,10.809,2023,Optimal,0.071352194,0.0,0.035676097,0.928647806,1.0,0.964323903,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
168,2023,FSBC,Five Star Bancorp,3593.125,27.097,285.774,3026.896,249.352,0.404,3081.719,132.961,47.734,110.88,7.511,1.965,2023,Optimal,0.04239903,0.0,0.021199515,0.95760097,1.0,0.978800485,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
174,2023,FVCB,FVCBankcorp Inc,2190.558,20.643,217.117,1845.292,113.861,4.493,1828.564,181.347,3.822,54.396,-13.37,1.829,2023,Optimal,0.07045299,0.0,0.035226495,0.92954701,1.0,0.964773505,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
176,2023,GABC,German American Bancorp Inc,6152.198,83.244,663.558,5252.963,199.274,14.315,3971.082,1611.872,85.888,190.433,60.261,9.191,2023,Optimal,0.060877805,0.0,0.0304389025,0.939122195,1.0,0.9695610975,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
180,2023,GNTY,Guaranty Bancshares Inc,3184.791,48.862,303.846,2633.246,228.585,10.886,2321.801,600.403,30.037,96.98,22.513,5.826,2023,Optimal,0.095022484,0.025064421,0.0600434525,0.904977516,0.9510968862316996,0.9399565475,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
182,2023,HAFC,Hanmi Financial Corp,7570.341,81.398,701.891,6280.574,501.414,9.963,6182.434,882.124,80.041,221.271,34.179,15.591,2023,Optimal,0.080215534,0.0088345623,0.04452504815,0.919784466,0.9824856073926364,0.95547495185,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
184,2023,HBAN,Huntington Bancshares Inc,189368.0,2487.0,19398.0,151230.0,13393.0,594.0,116754.0,41780.0,1951.0,5439.0,1921.0,711.0,2023,Optimal,0.018431708,0.0,0.009215854,0.981568292,1.0,0.990784146,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
189,2023,HBT,HBT Financial Inc,5073.17,77.49,489.496,4401.437,147.328,5.186,3404.417,1293.925,65.842,191.072,36.046,8.709,2023,Optimal,0.049250828,0.020081515,0.0346661715,0.950749172,0.9606276269009736,0.9653338285,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
198,2023,HONT,Honat Bancorp Inc,963.21,14.238,124.83,822.547,1.096,1.705,695.337,190.744,12.866,34.027,5.697,1.15,2023,Optimal,0.069086928,0.0,0.034543464,0.930913072,1.0,0.965456536,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
201,2023,HTBK,Heritage Commerce Corp,5194.095,56.862,672.901,4378.458,71.176,2.425,3350.378,1125.741,64.443,183.224,8.998,7.707,2023,Optimal,0.067627517,0.021334896,0.0444812064999999,0.932372483,0.9582215469508446,0.9555187935,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
202,2023,HWBK,Hawthorn Bancshares Inc,1875.35,28.971,136.085,1570.844,157.699,30.16,1539.147,195.042,0.956,59.142,-4.011,14.107,2023,Optimal,0.085054735,0.0,0.0425273675,0.914945265,1.0,0.9574726325,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
203,2023,HWC,Hancock Whitney Corp,35578.573,460.795,3803.661,29690.059,1516.764,42.915,23921.917,7738.968,392.602,1097.599,288.48,62.664,2023,Optimal,0.074654235,0.0,0.0373271175,0.925345765,1.0,0.9626728825,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
204,2023,IBCP,Independent Bank Corp,5263.726,78.965,404.449,4622.879,134.378,4.176,3790.901,1050.159,59.067,156.329,50.676,5.801,2023,Optimal,0.03716905,0.018089474,0.027629262,0.96283095,0.9644638816882612,0.972370738,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
209,2023,IROQ,IF Bancorp Inc,848.976,12.712,71.753,735.314,30.287,1.294,594.596,204.426,4.66,21.997,4.069,0.148,2023,Optimal,0.053402505,0.0,0.0267012525,0.946597495,1.0,0.9732987475,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
213,2023,JFBC,Jeffersonville Bancorp,687.932,9.881,80.767,574.405,25.346,6.127,338.498,228.713,11.175,26.792,2.773,2.817,2023,Optimal,0.081241405,0.0,0.0406207025,0.918758595,1.0,0.9593792975,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
214,2023,JPM,JPMorgan Chase & Co,3875393.0,46465.0,327878.0,2400688.0,661905.0,7247.0,1319721.0,771988.0,49552.0,89267.0,68837.0,7597.0,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
216,2023,KEY,KeyCorp,188281.0,2660.0,14637.0,145587.0,23193.0,420.0,109083.0,47004.0,967.0,3913.0,2470.0,591.0,2023,Optimal,0.049319393,0.0,0.0246596965,0.950680607,1.0,0.9753403035,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
224,2023,LKFN,Lakeland Financial Corp,6524.029,60.544,649.793,5720.525,54.695,17.187,4916.534,1203.066,93.767,197.035,49.858,16.096,2023,Optimal,0.017281544,0.0,0.008640772,0.982718456,1.0,0.991359228,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
225,2023,LOB,Live Oak Bancshares Inc,11271.423,175.052,902.666,10275.019,26.534,73.392,8633.847,1132.96,73.898,345.305,111.733,141.444,2023,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
231,2023,MCB,Metropolitan Bank Holding Corp,7067.672,66.961,659.021,5737.292,613.635,0.024,5624.797,971.156,77.268,222.836,27.903,51.897,2023,Optimal,0.092791761,0.0,0.0463958805,0.907208239,1.0,0.9536041195,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
238,2023,MNSB,MainStreet Bancshares Inc,2035.432,28.267,221.517,1686.127,94.544,0.021,1721.643,101.559,26.585,75.947,3.638,1.004,2023,Optimal,0.09460346,0.0,0.04730173,0.90539654,1.0,0.95269827,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
240,2023,MPB,Mid Penn Bancorp Inc,5290.792,59.345,542.35,4346.212,356.174,8.628,4252.792,639.889,37.397,146.973,20.008,14.509,2023,Optimal,0.09208124,0.03284912,0.0624651799999999,0.90791876,0.9363912514153084,0.93753482,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
242,2023,MSBC,Mission Bancorp/CA,1651.969,18.719,156.714,1436.767,45.278,0.058,1210.454,242.681,30.469,69.59,5.415,0.35,2023,Optimal,0.045969077,0.0,0.0229845385,0.954030923,1.0,0.9770154615,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
244,2023,MTB,M&T Bank Corp,208264.0,2997.0,26957.0,163274.0,14234.0,2479.81,131254.0,26897.0,2741.0,7115.0,2528.0,2205.0,2023,Optimal,0.037190561,0.0,0.0185952805,0.962809439,1.0,0.9814047195,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
248,2023,NBHC,National Bank Holdings Corp,9951.064,137.701,1212.807,8190.391,445.933,20.243,7698.758,1304.358,142.048,361.951,63.917,32.316,2023,Optimal,0.093803005,0.020915302,0.0573591534999999,0.906196995,0.959026371807678,0.9426408465,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
250,2023,NBTB,NBT Bancorp Inc,13309.04,194.25,1425.691,10968.994,665.613,21.161,9650.713,2419.577,118.782,378.219,142.178,37.874,2023,Optimal,0.093589647,0.020604094,0.0570968705,0.906410353,0.9596237284934896,0.9429031295,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
252,2023,NEFB,Neffs Bancorp Inc,455.783,4.375,69.098,373.341,10.17,0.057,233.343,211.169,2.903,10.529,0.311,0.161,2023,Optimal,0.042004219,0.0,0.0210021095,0.957995781,1.0,0.9789978905,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
254,2023,NIC,Nicolet Bankshares Inc,8468.678,99.109,1039.007,7197.8,178.256,40.055,6353.942,860.133,61.516,241.516,35.972,27.892,2023,Optimal,0.059503019,0.0,0.0297515095,0.940496981,1.0,0.9702484905,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
256,2023,NKSH,National Bankshares Inc,1655.37,17.318,140.522,1503.972,1.127,3.509,856.646,619.865,15.691,37.283,9.359,2.629,2023,Optimal,0.0012382011,0.0,0.00061910055,0.9987617989,1.0,0.99938089945,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
258,2023,NTRS,Northern Trust Corp,150783.1,2727.0,11897.9,116164.0,17928.9,45.9,47617.0,49298.8,1107.3,1982.0,4791.5,65.1,2023,Optimal,0.073933829,0.0,0.0369669145,0.926066171,1.0,0.9630330855,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
259,2023,NWBI,Northwest Bancshares Inc,14419.105,195.691,1551.317,11979.902,707.381,82.393,11406.041,1888.344,134.957,435.683,113.823,97.186,2023,Optimal,0.083680023,0.0033173934,0.0434987082,0.916319977,0.9933871506228787,0.9565012918,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
262,2023,OBK,Origin Bancorp Inc,9722.584,138.819,1062.905,8251.125,329.038,14.679,7660.944,1327.244,83.8,299.557,58.335,34.044,2023,Optimal,0.066659738,0.0039235251,0.03529163155,0.933340262,0.9921836175726448,0.96470836845,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
266,2023,OFG,OFG Bancorp,11344.453,155.827,1193.48,9762.169,224.799,115.702,7534.379,2686.757,181.872,560.87,128.381,100.021,2023,Optimal,0.05181753,0.0,0.025908765,0.94818247,1.0,0.974091235,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
270,2023,ORPB,Oregon Pacific Bancorp,760.987,12.593,56.382,660.45,38.085,0.052,536.662,179.948,9.232,26.9,7.127,0.443,2023,Optimal,0.048863165,0.0,0.0244315825,0.951136835,1.0,0.9755684175,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
275,2023,OZK,Bank OZK,34237.457,258.846,5139.976,27405.143,1344.601,49.555,26459.075,3294.771,690.783,1439.485,122.549,128.397,2023,Optimal,0.055765274,0.0,0.027882637,0.944234726,1.0,0.972117363,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
280,2023,PCB,PCB Bancorp,2789.506,34.572,348.872,2351.612,59.137,7.36,2323.452,156.039,30.705,88.504,10.683,6.474,2023,Optimal,0.073716429,0.0,0.0368582145,0.926283571,1.0,0.9631417855,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
284,2023,PFBC,Preferred Bank of Los Angeles,6659.276,51.314,695.105,5709.342,167.998,27.47,5262.419,350.013,150.04,289.374,7.113,45.435,2023,Optimal,0.014797467,0.0,0.0073987335,0.985202533,1.0,0.9926012665,0.9022510836552219,0.9324370158718628,1,Network Leaders,Network Leaders
